,Unnamed: 0,idNum,systemTime,trail,moveCondition,leapDirection,trajetoryIndex,chaseTheta,frogDisappearPos,frogPos,mousePos,predictError,predictScore,reactionTime,ID_Index
424,64,1,2024-04-26 19:22:49,65,2,-1,66,58.69471106294319,"(1.1714780354235321, 0.5020690378730981)","(0.7772516779317717, 1.1045518833208154)","(0.6381652009628571, 0.7838165200962858)",0.6991887336002931,86,327,num_1_2024_04_26_19_16_59
425,65,1,2024-04-26 19:22:53,66,2,-1,6,30.079981382129205,"(0.979602759301182, 0.29864144366289214)","(0.35512607046259986, 0.6570111760583619)","(0.3180919317560635, 0.7658348757588255)",0.2299054157363993,95,371,num_1_2024_04_26_19_16_59
426,66,1,2024-04-26 19:22:57,67,2,-1,15,21.721168864351256,"(0.9314737377833692, 0.1917756219387301)","(0.24924222312341213, 0.42190636826520556)","(0.2425690255387301, 0.4709359086244762)",0.0989631728239461,98,428,num_1_2024_04_26_19_16_59
427,67,1,2024-04-26 19:23:01,68,2,1,71,49.776932388486,"(0.4589048415376514, 0.48081942007455725)","(0.889590651382833, 1.0578027241640258)","(0.9186788526272381, 0.7874128489637778)",0.5439000204539091,89,576,num_1_2024_04_26_19_16_59
428,68,1,2024-04-26 19:23:05,69,2,1,14,44.26859395746646,"(0.5650977428474752, 0.3790568421730227)","(1.1232150342644456, 0.83392505278065)","(1.1596328867492065, 0.7298715870839048)",0.2204847722914718,95,387,num_1_2024_04_26_19_16_59
429,69,1,2024-04-26 19:23:09,70,2,-1,18,60.40058593449119,"(1.2627621809673812, 0.5511063574489472)","(0.9780767981282378, 1.2124339863876838)","(0.6921101339752381, 0.8449541108436508)",0.9312752373743276,81,95,num_1_2024_04_26_19_16_59
430,70,1,2024-04-26 19:23:13,71,2,-1,71,35.33711037092306,"(1.0147415992396471, 0.35287998596053183)","(0.4324315183272242, 0.7763359691131706)","(0.5086973617331428, 0.7910091778312699)",0.1553290948212987,96,375,num_1_2024_04_26_19_16_59
431,71,1,2024-04-26 19:23:17,72,2,1,88,31.64228908958857,"(0.6259765909985434, 0.288701620573129)","(1.2571485001967948, 0.6351435652608832)","(1.3754126187987303, 0.5392661571068254)",0.3044922274412434,93,503,num_1_2024_04_26_19_16_59
432,72,1,2024-04-26 19:23:21,73,2,1,6,28.188350375459912,"(0.6170245412956517, 0.3044431370519314)","(1.237453990850434, 0.6697749015142483)","(1.3646236321962542, 0.9276696747959683)",0.5750889731721667,88,409,num_1_2024_04_26_19_16_59
433,73,1,2024-04-26 19:23:25,74,2,1,53,77.4110221718172,"(0.20183615224080217, 0.5912946795776095)","(0.3240395349297652, 1.300848295070742)","(0.6093945700229206, 0.9348623325309524)",0.9281664092805604,81,1136,num_1_2024_04_26_19_16_59
434,74,1,2024-04-26 19:23:29,75,2,-1,95,20.549045107333317,"(0.9325799656169212, 0.19502436919704502)","(0.25167592435722574, 0.4290536122334989)","(0.3864221802384127, 0.6147890633241587)",0.4589301091270835,90,322,num_1_2024_04_26_19_16_59
435,75,1,2024-04-26 19:23:33,76,2,1,63,72.09765657676442,"(0.30584058824105276, 0.5635864194891302)","(0.5528492941303156, 1.239890122876086)","(0.630972543227873, 0.8881100572535556)",0.720700927206149,85,195,num_1_2024_04_26_19_16_59
436,76,1,2024-04-26 19:23:37,77,2,1,46,45.16795052245933,"(0.49084316320695187, 0.45523798366830537)","(0.9598549590552945, 1.0015235640702713)","(0.9222751814947302, 0.7802201912287937)",0.4489428583350693,91,341,num_1_2024_04_26_19_16_59
437,77,1,2024-04-26 19:23:41,78,2,1,33,30.012499037197472,"(0.6115502794497788, 0.3135543200066826)","(1.2254106147895143, 0.6898195040147017)","(1.0661283361944127, 0.7298715870839048)",0.3284814371171065,93,329,num_1_2024_04_26_19_16_59
438,78,1,2024-04-26 19:23:45,79,2,1,28,49.562898785363686,"(0.4848523859893265, 0.4603136332961719)","(0.9466752491765181, 1.0126899932515783)","(1.2243668063640636, 0.8089908221687302)",0.6887843007301582,86,424,num_1_2024_04_26_19_16_59
439,79,1,2024-04-26 19:23:49,80,2,-1,61,26.231883929773403,"(0.975256253937512, 0.29093642083504667)","(0.34556375866252687, 0.6400601258371025)","(0.2605506698761904, 0.7262752582164127)",0.2421592394782863,95,492,num_1_2024_04_26_19_16_59
440,80,1,2024-04-26 19:23:54,81,3,1,53,0.0,"(0.5941811827124417, 0.0)","(1.1871986019673708, 0.0)","(1.1200732692067938, 0.798201835566254)",1.6020386769358042,67,354,num_1_2024_04_26_19_16_59
441,81,1,2024-04-26 19:23:58,82,3,1,14,0.0,"(0.6387186561503385, 0.0)","(1.2851810435307458, 0.0)","(1.3286603435213336, 0.40260566014212706)",0.8098932450790028,83,1287,num_1_2024_04_26_19_16_59
442,82,1,2024-04-26 19:24:03,83,3,-1,63,0.0,"(0.9413979371704052, 0.0)","(0.2710754617748917, 0.0)","(0.47273407305822224, 0.6075964055891746)",1.280374300881748,74,379,num_1_2024_04_26_19_16_59
443,83,1,2024-04-26 19:24:07,84,3,-1,46,0.0,"(1.3162485285959635, 0.0)","(1.095746762911119, 0.0)","(0.8791192350848255, 0.24077086110498414)",0.6477595028075378,87,1447,num_1_2024_04_26_19_16_59
444,84,1,2024-04-26 19:24:12,85,3,-1,61,0.0,"(0.9606939727666041, 0.0)","(0.3135267400865291, 0.0)","(0.4008074957083809, 0.12209200847774593)",0.3001625482038118,93,892,num_1_2024_04_26_19_16_59
445,85,1,2024-04-26 19:24:16,86,3,-1,20,0.0,"(1.3031790460748045, 0.0)","(1.06699390136457, 0.0)","(1.076917322796889, 0.003413155850507943)",0.0209879894971637,99,959,num_1_2024_04_26_19_16_59
446,86,1,2024-04-26 19:24:21,87,3,-1,33,0.0,"(1.352091635946688, 0.0)","(1.174601599082713, 0.0)","(1.076917322796889, 0.024991129055460304)",0.2016608476125387,95,625,num_1_2024_04_26_19_16_59
447,87,1,2024-04-26 19:24:25,88,3,-1,88,0.0,"(1.0312264653102599, 0.0)","(0.4686982236825717, 0.0)","(0.4691377441907301, 0.028587457922952364)",0.0571816728952087,98,788,num_1_2024_04_26_19_16_59
448,88,1,2024-04-26 19:24:29,89,3,1,46,0.0,"(0.555370576367734, 0.0)","(1.1018152680090152, 0.0)","(0.8647339196148572, 0.032183786790444424)",0.4785117005406028,90,341,num_1_2024_04_26_19_16_59
449,89,1,2024-04-26 19:24:33,90,3,-1,18,0.0,"(1.044533023804475, 0.0)","(0.4979726523698452, 0.0)","(0.32888091835853966, 0.10411036414028563)",0.3971447213919529,92,370,num_1_2024_04_26_19_16_59
450,90,1,2024-04-26 19:24:37,91,3,1,88,0.0,"(0.21399035847347495, 0.0)","(0.3507787886416452, 0.0)","(0.5230826772031111, -0.014568488486952358)",0.3458373656515242,93,406,num_1_2024_04_26_19_16_59
451,91,1,2024-04-26 19:24:41,92,3,-1,53,0.0,"(0.9625155668633011, 0.0)","(0.31753424709926276, 0.0)","(0.3360735760935238, 0.060954417730380905)",0.1274228827237435,97,525,num_1_2024_04_26_19_16_59
452,92,1,2024-04-26 19:24:45,93,3,1,63,0.0,"(0.5586982791915673, 0.0)","(1.1091362142214476, 0.0)","(0.9582384701696509, 0.017798471320476184)",0.3038875761940086,93,406,num_1_2024_04_26_19_16_59
453,93,1,2024-04-26 19:24:49,94,3,1,33,0.0,"(0.3145798674009381, 0.0)","(0.5720757082820643, 0.0)","(0.8647339196148572, 0.014202142452984123)",0.5860052201500069,88,341,num_1_2024_04_26_19_16_59
454,94,1,2024-04-26 19:24:53,95,3,-1,28,0.0,"(1.2127047741532162, 0.0)","(0.8679505031370762, 0.0)","(0.6705321607702858, 0.014202142452984123)",0.3958570588134365,92,363,num_1_2024_04_26_19_16_59
455,95,1,2024-04-26 19:24:57,96,3,1,89,0.0,"(0.36876261279278016, 0.0)","(0.691277748144117, 0.0)","(1.0661283361944127, -0.02895380395692082)",0.751934268736911,84,328,num_1_2024_04_26_19_16_59
456,96,1,2024-04-26 19:25:01,97,3,1,6,0.0,"(0.6184640641639622, 0.0)","(1.2406209411607165, 0.0)","(1.1452475712792383, -0.010972159619460298)",0.1920048746179552,96,439,num_1_2024_04_26_19_16_59
457,97,1,2024-04-26 19:25:05,98,3,-1,6,0.0,"(0.9835636677425253, 0.0)","(0.3638400690335566, 0.0)","(0.3684405359009524, 0.024991129055460304)",0.0508220750015061,98,185,num_1_2024_04_26_19_16_59
458,98,1,2024-04-26 19:25:09,99,3,-1,35,0.0,"(0.9429701505993106, 0.0)","(0.27453433131848287, 0.0)","(0.235376367803746, 0.003413155850507943)",0.0786128676358093,98,331,num_1_2024_04_26_19_16_59
459,99,1,2024-04-26 19:25:13,100,3,1,35,0.0,"(0.5653137069248546, 0.0)","(1.1236901552346812, 0.0)","(1.1776145310866668, -0.010972159619460298)",0.1100586497780365,97,367,num_1_2024_04_26_19_16_59
460,100,1,2024-04-26 19:25:17,101,3,-1,92,0.0,"(1.0256382301865872, 0.0)","(0.4564041064104913, 0.0)","(0.17423877705638088, -0.03614646169190494)",0.5689423161704812,88,435,num_1_2024_04_26_19_16_59
461,101,1,2024-04-26 19:25:21,102,3,-1,14,0.0,"(0.9899287479781264, 0.0)","(0.3778432455518773, 0.0)","(0.42238546891333334, -0.04693544829438112)",0.1294132291317447,97,277,num_1_2024_04_26_19_16_59
462,102,1,2024-04-26 19:25:25,103,3,-1,95,0.0,"(1.164913886827028, 0.0)","(0.7628105510194615, 0.0)","(0.5842202679504762, -0.04693544829438112)",0.3693097643618691,92,364,num_1_2024_04_26_19_16_59
463,103,1,2024-04-26 19:25:29,104,3,-1,15,0.0,"(0.9721236969450402, 0.0)","(0.33867213327908835, 0.0)","(0.3180919317560635, -0.03255013282441288)",0.0770209281069823,98,426,num_1_2024_04_26_19_16_59
464,104,1,2024-04-26 19:25:33,105,3,-1,82,0.0,"(0.9503743480474707, 0.0)","(0.29082356570443657, 0.0)","(0.26414699874368247, -0.014568488486952358)",0.0607907914607487,98,398,num_1_2024_04_26_19_16_59
465,105,1,2024-04-26 19:25:37,106,3,-1,88,0.0,"(1.0312264653102599, 0.0)","(0.4686982236825717, 0.0)","(0.4439634421182857, 0.017798471320476184)",0.0609457135614558,98,402,num_1_2024_04_26_19_16_59
466,106,1,2024-04-26 19:25:41,107,3,1,28,0.0,"(0.39646828328947226, 0.0)","(0.7522302232368387, 0.0)","(0.9366604969646984, 0.017798471320476184)",0.3705742109142462,92,351,num_1_2024_04_26_19_16_59
467,107,1,2024-04-26 19:25:45,108,3,1,95,0.0,"(0.6282948333584286, 0.0)","(1.2622486333885439, 0.0)","(1.2639264239064762, -0.0037795018844761774)",0.0082703362729269,99,362,num_1_2024_04_26_19_16_59
468,108,1,2024-04-26 19:25:48,109,3,1,15,0.0,"(0.31851956685266525, 0.0)","(0.580743047075864, 0.0)","(0.8467522752773968, 0.003413155850507943)",0.5320622486936468,89,416,num_1_2024_04_26_19_16_59
469,109,1,2024-04-26 19:25:52,110,3,1,92,0.0,"(0.6424229520122859, 0.0)","(1.2933304944270294, 0.0)","(1.2279631352315556, -0.014568488486952358)",0.1339422637554637,97,418,num_1_2024_04_26_19_16_59
470,110,1,2024-04-26 19:25:56,111,3,1,61,0.0,"(0.6095769395120875, 0.0)","(1.2210692669265932, 0.0)","(1.2891007259789207, 0.028587457922952364)",0.1475875627725463,97,321,num_1_2024_04_26_19_16_59
471,111,1,2024-04-26 19:26:00,112,3,1,71,0.0,"(0.5701001213514885, 0.0)","(1.1342202669732753, 0.0)","(1.3969905920036827, 0.035780115657936484)",0.5303902728862259,89,309,num_1_2024_04_26_19_16_59
472,112,1,2024-04-26 19:26:04,113,3,1,20,0.0,"(0.6636329738587791, 0.0)","(1.3399925424893142, 0.0)","(1.4617245116185398, 0.032183786790444424)",0.2518290566257318,94,140,num_1_2024_04_26_19_16_59
473,113,1,2024-04-26 19:26:08,114,3,-1,89,0.0,"(0.9668189280712253, 0.0)","(0.32700164175669516, 0.0)","(0.26414699874368247, -0.0037795018844761774)",0.1259363455526326,97,206,num_1_2024_04_26_19_16_59
474,114,1,2024-04-26 19:26:12,115,3,1,88,0.0,"(0.21399035847347495, 0.0)","(0.3507787886416452, 0.0)","(0.461945086455746, -0.0073758307519682376)",0.2228214410596523,95,674,num_1_2024_04_26_19_16_59
475,115,1,2024-04-26 19:26:16,116,3,1,82,0.0,"(0.6576943445965778, 0.0)","(1.3269275581124715, 0.0)","(1.2567337661714921, 0.014202142452984123)",0.1432322488451306,97,309,num_1_2024_04_26_19_16_59
476,116,1,2024-04-26 19:26:20,117,3,-1,66,0.0,"(1.0782307991907263, 0.0)","(0.5721077582195983, 0.0)","(0.3252845894910476, -0.03255013282441288)",0.4979204264461923,90,404,num_1_2024_04_26_19_16_59
477,117,1,2024-04-26 19:26:24,118,3,-1,71,0.0,"(1.0208871339555088, 0.0)","(0.44595169470212, 0.0)","(0.4187891400458413, 0.007009484718000003)",0.0561048037682052,98,352,num_1_2024_04_26_19_16_59
478,118,1,2024-04-26 19:26:28,119,3,1,18,0.0,"(0.6448026972438762, 0.0)","(1.2985659339365274, 0.0)","(1.1991925042916192, -0.02535747508942876)",0.2051153827707959,95,372,num_1_2024_04_26_19_16_59
479,119,1,2024-04-26 19:26:32,120,3,1,66,0.0,"(0.20137578219147678, 0.0)","(0.323026720821248, 0.0)","(0.630972543227873, 0.028587457922952364)",0.6185398040164891,87,489,num_1_2024_04_26_19_16_59
480,0,2,2024-04-20 11:02:21,1,1,-1,98,80.5746276722331,"(1.2744478060405104, 0.6293471391388255)","(1.0037851732891228, 1.0096358950942799)","(1.0661283361944127, 1.301687877015143)",0.5972638616388563,88,1385,num_2_2024_04_20_11_00_16
481,1,2,2024-04-20 11:02:26,2,1,1,92,67.58257472081216,"(0.5303419118348003, 0.5597440763053834)","(1.04675220603656, 0.8286679317273314)","(1.0625320073269207, 0.9276696747959683)",0.2005028404725644,95,789,num_2_2024_04_20_11_00_16
482,2,2,2024-04-20 11:02:30,3,1,-1,63,61.75494592013826,"(1.0237863848336168, 0.5006196735681967)","(0.4523300466339581, 0.6749444846106435)","(0.5374679926730793, 0.8988990438560318)",0.4791831151556008,90,833,num_2_2024_04_20_11_00_16
483,3,2,2024-04-20 11:02:35,4,1,1,79,71.50684883888526,"(0.45693282566674226, 0.6124778445187057)","(0.8852522164668335, 0.9657757290819671)","(0.8323669598074286, 1.1218714336405398)",0.3296223254184603,93,920,num_2_2024_04_20_11_00_16
484,4,2,2024-04-20 11:02:39,5,1,-1,93,77.57373755478827,"(1.3498011337812634, 0.6091595490278204)","(1.1695624943187806, 0.9571481608056657)","(1.1632292156166986, 1.301687877015143)",0.6891958399898404,86,1432,num_2_2024_04_20_11_00_16
485,5,2,2024-04-20 11:02:44,6,1,-1,75,58.60681667511045,"(0.9907572170388986, 0.4375771486841391)","(0.37966587748557673, 0.5110339199120935)","(0.404403824575873, 0.798201835566254)",0.5764629313577669,88,1086,num_2_2024_04_20_11_00_16
486,6,2,2024-04-20 11:02:49,7,1,1,83,56.62779712182356,"(0.612419318353702, 0.4299300334696168)","(1.2273225003781436, 0.4911514203543361)","(1.191999846556635, 0.8449541108436508)",0.711123150151848,85,812,num_2_2024_04_20_11_00_16
487,7,2,2024-04-20 11:02:53,8,1,-1,79,65.63546987250912,"(1.0459701855373014, 0.5327343727217511)","(0.5011344081820627, 0.758442702409886)","(0.634568872095365, 0.909688030458508)",0.4033852025861418,91,845,num_2_2024_04_20_11_00_16
488,8,2,2024-04-20 11:02:58,9,1,-1,29,62.50078760898264,"(1.0551932347434203, 0.544191105262231)","(0.5214251164355246, 0.7882302070151339)","(0.5482569792755556, 0.9672292923383811)",0.3619979083366386,92,883,num_2_2024_04_20_11_00_16
489,9,2,2024-04-20 11:03:02,10,1,1,11,53.16642232094238,"(0.6246061058238384, 0.39943846384226545)","(1.2541334328124452, 0.4118733393232239)","(1.2962933837139048, 0.7154862716139365)",0.6130522787305446,87,523,num_2_2024_04_20_11_00_16
490,10,2,2024-04-20 11:03:06,11,1,1,91,69.40162550339792,"(0.5070364554270841, 0.5811769650177945)","(0.9954802019395844, 0.8843934423795984)","(0.9834127722420953, 1.2117796553278413)",0.6552170794113843,86,602,num_2_2024_04_20_11_00_16
491,11,2,2024-04-20 11:03:11,12,1,-1,83,54.53963308134288,"(0.9930988711474953, 0.4427927925775115)","(0.38481751652449, 0.524594594034862)","(0.5374679926730793, 0.7874128489637778)",0.6078671005812756,87,418,num_2_2024_04_20_11_00_16
492,12,2,2024-04-20 11:03:15,13,1,1,22,67.55205738363368,"(0.4542108476764572, 0.6136894906155258)","(0.8792638648882063, 0.9689260089336994)","(0.9510458124346667, 1.1542383934479683)",0.3974585656288064,92,814,num_2_2024_04_20_11_00_16
493,13,2,2024-04-20 11:03:19,14,1,-1,12,42.68860511759732,"(0.9358408759766378, 0.25898425177567397)","(0.25884992714860316, 0.0466923879500849)","(0.47273407305822224, 0.40260566014212706)",0.8304713967234125,83,767,num_2_2024_04_20_11_00_16
494,14,2,2024-04-20 11:03:23,15,1,-1,94,67.2570615058343,"(1.067775238575229, 0.5582602932793144)","(0.5491055248655041, 0.8248100958595507)","(0.6165872277579048, 0.9564403057359049)",0.2958397699928208,94,918,num_2_2024_04_20_11_00_16
495,15,2,2024-04-20 11:03:28,16,1,-1,91,71.00312426344563,"(1.1506413544682035, 0.6162947660212232)","(0.7314109798300469, 0.9756997249885135)","(0.7244770937826667, 1.1722200377854286)",0.3932851999123048,92,931,num_2_2024_04_20_11_00_16
496,16,2,2024-04-20 11:03:32,17,1,1,62,46.54539962666278,"(0.6628837188756578, 0.2648107530749162)","(1.3383441815264479, 0.06184129132811589)","(1.2962933837139048, 0.399009331274635)",0.6795603189064202,86,896,num_2_2024_04_20_11_00_16
497,17,2,2024-04-20 11:03:37,18,1,-1,62,70.34768074138489,"(1.203742862396056, 0.630346898140512)","(0.8482342972713226, 1.0122352684986646)","(0.8503486041448889, 1.2261649707978095)",0.4278803001745061,91,602,num_2_2024_04_20_11_00_16
498,18,2,2024-04-20 11:03:41,19,1,-1,89,83.08563399608857,"(1.3817988046451706, 0.5956929489560252)","(1.2399573702193754, 0.922135000619)","(1.253137437304, 1.301687877015143)",0.7595632959772108,84,1645,num_2_2024_04_20_11_00_16
499,19,2,2024-04-20 11:03:46,20,1,1,19,63.81271203300181,"(0.5626104187373362, 0.5206859735585554)","(1.1177429212221388, 0.727116864585578)","(1.1380549135442541, 0.9384586613984445)",0.424631285292003,91,688,num_2_2024_04_20_11_00_16
500,20,2,2024-04-20 11:03:51,21,1,1,63,83.14102450880112,"(0.2341212306857237, 0.6020582632659366)","(0.3950667075085919, 0.938684817824769)","(0.49071571739568254, 1.301687877015143)",0.7507861321946508,84,866,num_2_2024_04_20_11_00_16
501,21,2,2024-04-20 11:03:55,22,1,1,91,69.40162550339792,"(0.5070364554270841, 0.5811769650177945)","(0.9954802019395844, 0.8843934423795984)","(1.0121834031820318, 0.9852109366758414)",0.2043836009851933,95,1051,num_2_2024_04_20_11_00_16
502,22,2,2024-04-20 11:04:00,23,1,-1,55,72.12443468407407,"(1.1356547519142461, 0.609488414532267)","(0.6984404542113416, 0.9580032111172275)","(0.6597431741678096, 1.0895044738331112)",0.2741536910467514,94,729,num_2_2024_04_20_11_00_16
503,23,2,2024-04-20 11:04:04,24,1,-1,10,69.36790206409304,"(1.0899671309937142, 0.5791964668934177)","(0.597927688186172, 0.8792441472562191)","(0.7244770937826667, 1.071522829495651)",0.4603730821868649,90,569,num_2_2024_04_20_11_00_16
504,24,2,2024-04-20 11:04:08,25,1,1,94,74.88062413438529,"(0.31132607497512893, 0.6262577512156429)","(0.5649173649452832, 1.0016034864940049)","(0.5482569792755556, 1.1722200377854286)",0.3428560982408981,93,861,num_2_2024_04_20_11_00_16
505,25,2,2024-04-20 11:04:13,26,1,1,12,57.61219184094812,"(0.6098594402588176, 0.4358205350434228)","(1.221690768569399, 0.5064667244462324)","(1.2027888331591112, 0.575229445781746)",0.1426267156982895,97,487,num_2_2024_04_20_11_00_16
506,26,2,2024-04-20 11:04:17,27,1,-1,91,71.00312426344563,"(1.1506413544682035, 0.6162947660212232)","(0.7314109798300469, 0.9756997249885135)","(0.8395596175424127, 1.139853077978)",0.3931536653103034,92,450,num_2_2024_04_20_11_00_16
